14.0
275.0
304.0
616.0
806.0
987.0
1253.0
1407.0
1787.0
2268.0
2321.0
2778.0
3012.0
3325.0
4355.0
4737.0
5296.0
5676.0
5716.0
6029.0
6344.0
6556.0
8200.0
8993.0
9008.0
10964.0
11464.0
14195.0
20550.0
22944.0
23003.0
23012.0
23420.0
24494.0
30002.0
31548.0
32725.0
35876.0
39424.0
39746.0
41374.0
43485.0
43502.0
43812.0
47556.0
47871.0
49541.0
52890.0
56613.0
57042.0
57085.0
58795.0
62171.0
62640.0
64698.0
67885.0
68603.0
68839.0
70399.0
71027.0
77481.0
79345.0
84397.0
82.0
405.0
503.0
642.0
863.0
1156.0
4488.0
4715.0
5310.0
5346.0
5626.0
6321.0
6823.0
7520.0
8121.0
8664.0
11188.0
11218.0
11221.0
11923.0
13082.0
15226.0
17382.0
18151.0
24603.0
26680.0
28017.0
29016.0
31457.0
33732.0
33972.0
35578.0
36155.0
38398.0
38977.0
42546.0
44330.0
45152.0
45859.0
46633.0
47585.0
49581.0
50982.0
51988.0
52027.0
52324.0
55324.0
58884.0
62274.0
62373.0
62535.0
63802.0
66445.0
71311.0
73485.0
83925.0
86251.0
132.0
176.0
228.0
429.0
433.0
668.0
833.0
1114.0
1331.0
1469.0
1540.0
2005.0
2197.0
2471.0
2848.0
4879.0
4954.0
5739.0
6392.0
7771.0
10837.0
11419.0
12975.0
16500.0
16510.0
16806.0
17471.0
19737.0
20425.0
22739.0
23381.0
27624.0
29385.0
30259.0
31909.0
33586.0
34866.0
35893.0
40485.0
40783.0
40968.0
43299.0
47957.0
48382.0
48746.0
50209.0
58933.0
62807.0
64754.0
65633.0
66018.0
66184.0
68811.0
70981.0
73334.0
74700.0
75635.0
76474.0
78471.0
80014.0
81588.0
84021.0
84534.0
87190.0
272.0
628.0
2422.0
2458.0
2560.0
2939.0
3184.0
3658.0
3881.0
4263.0
4521.0
4726.0
4799.0
5832.0
6119.0
6214.0
6401.0
6911.0
7333.0
7661.0
10751.0
15193.0
20662.0
20777.0
20866.0
28763.0
29783.0
31530.0
34150.0
36790.0
38375.0
40398.0
40977.0
43760.0
45321.0
45636.0
45807.0
46076.0
50634.0
52907.0
55512.0
57015.0
58752.0
67092.0
70845.0
72967.0
74203.0
77690.0
81389.0
84269.0
86652.0
97.0
169.0
495.0
